OBJECTID,CREEK_NAME,MUNI,COUNTY,WATERSHED,SUBSHED,LABEL,SEGMENT_ID,REACH_ID,INF1,INF2,INF3,INF4,INF_ID,SOURCE,GNIS_NAME,GNIS_ID,MON_ID,RESTORATION_ID,ORDER_SHREVE,ORDER_STRAHLER,UREACHID,FACILITYID,EDITOR,EDIT_DATE,NOTES,RIVERMILE,Shape__Area,Shape__Length
1241,"Pine Run, unnamed trib (A)",U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPRA03,WSPRA04,Bridged,,,,WSbri362,,,,SRPR151,,,,,,,, ,0,24.61328125,20.3713278827706
1242,"Pine Run, unnamed trib (A)",U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPRA05,WSPRA04,,,,,,,,,SRPR151,,,,,,,, ,0,1061.98046875,396.520701477789
1243,"Pine Run, unnamed trib (A)",U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPRA05,WSPRA04,Bridged,,,,WSbri357,,,,SRPR151,,,,,,,, ,0,126.86328125,56.7030100995243
1244,"Pine Run, unnamed trib (A)",U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPRA05,WSPRA04,,,,,,,,,SRPR151,,,,,,,, ,0,896.5078125,536.185423082526
1245,"Pine Run, unnamed trib (A)",U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPRA05,WSPRA06,,,,,,,,,SRPR151,,,,,,,, ,0,1567.578125,977.884690206508
1246,"Pine Run, unnamed trib (A)",U. Dublin TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,SRPR151,,,,,,,, ,0,135.453125,91.5415887355546
1247,"Pine Run, unnamed trib (A)",U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPRA07,WSPRA06,,,,,,,,,SRPR151,,,,,,,, ,0,2313.3515625,1206.59383406259
1248,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR05,WSPR04,,,,,,,,,SRPR151,,,,,,,, ,0,1542.01953125,1115.57469175881
1249,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR05,WSPR06,,,,,,,,,SRPR151,,,,,,,, ,0,1780.18359375,1115.40017605887
1250,"Pine Run, unnamed trib",U. Dublin TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,SRPR151,,,,,,,, ,0,1769.8671875,1547.82335686313
1251,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR01,WSPR02,,,,,,,,,SRPR151,,,,,,,, ,0,364.01171875,437.299071688002
1252,"Pine Run, unnamed trib",U. Dublin TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,SRPR151,,,,,,,, ,0,2279.6328125,254.89603394798
1253,"Pine Run, Unnamed Trib",U. Dublin TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,SRPR151,,,,,,,, ,0,979.9296875,950.107401149096
1254,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR03,WSPR04,,,,,,,,,SRPR151,,,,,,,, ,0,1892.05859375,951.812751930378
1255,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR03,WSPR04,Bridged,,,,WSbri512,,,,SRPR151,,,,,,,, ,0,215.49609375,157.049120289127
1256,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR03,WSPR02,,,,,,,,,SRPR151,,,,,,,, ,0,899.28515625,590.674609376146
1257,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR03,WSPR02,Culverted,,,,WScul729,,,,SRPR151,,,,,,,, ,0,395.87890625,200.466346475824
1258,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR03,WSPR02,,,,,,,,,SRPR151,,,,,,,, ,0,332.1953125,304.543687691353
1259,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR07,WSPR06,,,,,,,,,SRPR151,,,,,,,, ,0,1255.71875,756.902401425127
1260,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR07,WSPR08,,,,,,,,,SRPR151,,,,,,,, ,0,949.41796875,758.739342849951
1261,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR09,WSPR10,,,,,,,,,SRPR151,,,,,,,, ,0,119.30078125,61.5884832887681
1262,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR09,WSPR08,,,,,,,,,SRPR151,,,,,,,, ,0,944.2578125,575.133506031868
1263,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR09,WSPR10,,,,,,,,,SRPR069,,,,,,,, ,0,252.828125,130.171373844001
1264,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR09,WSPR10,,Channelized,Right Bank Channelized,,,,,,SRPR069,,,,,,,, ,0,143.125,80.100826419082
1265,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR09,WSPR10,,Channelized,Both Banks Channelized,,,,,,SRPR069,,,,,,,, ,0,207.26171875,79.6817092589755
1266,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR11,WSPR10,,,,,,,,,SRPR069,,,,,,,, ,0,670.8046875,255.03365578432
1267,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR09,WSPR10,,,,,,,,,SRPR069,,,,,,,, ,0,537.484375,183.370177549526
1268,Sandy Run,Whitemarsh TWP,Montgomery,Wissahickon Creek,,,WSSR33,WSSR32,,,,,,,,,WS1075,,,,,,,, ,0,5995.0390625,1020.40978225505
1269,Sandy Run,Whitemarsh TWP,Montgomery,Wissahickon Creek,,,WSSR31,WSSR32,,,,,,,,,WS1075,,,,,,,, ,0,6003.1015625,1105.14192558333
1270,Sandy Run,Whitemarsh TWP,Montgomery,Wissahickon Creek,,,WSSR31,WSSR30,,,,,,,,,WS1075,,,,,,,, ,0,4218.4140625,612.560879873892
1271,Sandy Run,Whitemarsh TWP,Montgomery,Wissahickon Creek,,,WSSR31,WSSR30,Bridged,,,,WSbri168,,,,WS1075,,,,,,,, ,0,348.37890625,78.7581401642102
1272,"Sandy Run, unnamed trib (A)",Whitemarsh TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WS1075,,,,,,,, ,0,1463.69921875,1094.11139432636
1273,Sandy Run,Whitemarsh TWP,Montgomery,Wissahickon Creek,,,WSSR29,WSSR30,,,,,,,,,WSSR058,,,,,,,, ,0,6775.359375,1042.78597410375
1274,Sandy Run,Whitemarsh TWP,Montgomery,Wissahickon Creek,,,WSSR29,WSSR28,,,,,,,,,WSSR058,,,,,,,, ,0,2131.14453125,343.375109202626
1275,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR11,WSPR10,,,,,,,,,SRPR069,,,,,,,, ,0,495.36328125,194.051556682607
1276,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR11,WSPR12,,,,,,,,,SRPR069,,,,,,,, ,0,2004.29296875,670.021884109398
1277,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR13,WSPR12,,,,,,,,,SRPR069,,,,,,,, ,0,434.42578125,152.390318936103
1278,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR13,WSPR12,Culverted,,,,WScul329,,,,SRPR069,,,,,,,, ,0,101.75390625,51.9048826893027
1279,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR13,WSPR12,,,,,,,,,SRPR069,,,,,,,, ,0,1524.37890625,575.02913388304
1280,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR13,WSPR12,,,,,,,,,SRPR069,,,,,,,, ,0,393.8984375,171.686129295949
1281,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR13,WSPR12,Bridged,,,,WSbri331,,,,SRPR069,,,,,,,, ,0,259.6171875,91.7159748111822
1282,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR13,WSPR14,,,,,,,,,SRPR069,,,,,,,, ,0,1269.3984375,434.628947906731
1283,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR13,WSPR14,Bridged,,,,WSbri332,,,,SRPR069,,,,,,,, ,0,82.49609375,38.208910861622
1284,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR13,WSPR14,,,,,,,,,SRPR069,,,,,,,, ,0,1593.51171875,531.870536136386
1285,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR15,WSPR14,,,,,,,,,SRPR069,,,,,,,, ,0,701.1171875,243.561195911327
1286,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR15,WSPR14,,,,,,,,,SRPR069,,,,,,,, ,0,853.3359375,313.65770425657
1287,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR17,WSPR16,,,,,,,,,SRPR069,,,,,,,, ,0,1227.66796875,391.177877923444
1288,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR15,WSPR16,,,,,,,,,SRPR069,,,,,,,, ,0,2199.3046875,952.651334092364
1289,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WSSR096,,,,,,,, ,0,1234.17578125,569.848547236211
1290,Pine Run,U. Dublin TWP,Montgomery,Wissahickon Creek,,,WSPR17,WSPR16,,,,,,,,,WSSR096,,,,,,,, ,0,8056.25390625,2206.87792498714
1291,"Sandy Run, unnamed trib",TBA,Montgomery,Wissahickon Creek,,,U,U,Culverted,,,,WScul394,,,,WSSR096,,,,,,,, ,0,68.7109375,43.5067546488794
1292,"Sandy Run, unnamed trib",Whitemarsh TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WSSR096,,,,,,,, ,0,353.05859375,197.712885078018
1293,"Sandy Run, unnamed trib",U. Dublin TWP,Montgomery,Wissahickon Creek,,,U,U,,,,,,,,,WSSR096,,,,,,,, ,0,630.91796875,604.870227170825
1294,Wissahickon Creek,Lower Gwynedd,Montgomery,Wissahickon Creek,,,WSMS39,WSMS40,,Channelized,Right Bank Channelized,,,,,,WS1706,,,,,,,, ,0,368.61328125,76.6024137004625
1295,Wissahickon Creek,Lower Gwynedd,Montgomery,Wissahickon Creek,,,WSMS41,WSMS40,,Channelized,Left Bank Channelized,,,,,,WS1560,,,,,,,, ,0,79.6015625,42.3467182028416
1296,Wissahickon Creek,Lower Gwynedd,Montgomery,Wissahickon Creek,,,WSMS41,WSMS42,,,,,,,,,WS1560,,,,,,,, ,0,475.27734375,122.767805464279
1297,Wissahickon Creek,Lower Gwynedd,Montgomery,Wissahickon Creek,,,WSMS41,WSMS42,,,,,,,,,WS1560,,,,,,Mary Ellen McCarty,2015/08/11 00:00:00+00, ,0,274.19921875,82.3520599707107
1298,Lorraine Run,Whitemarsh TWP,Montgomery,Wissahickon Creek,,,WSLR11,WSLR10,,Channelized,Both Banks Channelized,,,,,,WSLR005,,,,,,,, ,0,36.859375,25.8048065761436
1299,Lorraine Run,Whitemarsh TWP,Montgomery,Wissahickon Creek,,,WSLR11,WSLR10,,Channelized,Right Bank Channelized,,,,,,WSLR005,,,,,,,, ,0,130.859375,59.4343093443005
1300,"Trewellyn Creek, unnamed trib (E)",Lower Gwynedd,Montgomery,Wissahickon Creek,Trewellyn Creek,,WSTWE03,WSTWE02,,,,,,,,,WSTC011,,,,,,,, ,0,328.1953125,310.514874097538
1301,"Trewellyn Creek, unnamed trib (E)",Lower Gwynedd,Montgomery,Wissahickon Creek,Trewellyn Creek,,WSTWE03,WSTWE02,Culverted,,,,,,,,WSTC011,,,,,,,, ,0,20.56640625,25.6062734613754
1302,"Trewellyn Creek, unnamed trib",Lower Gwynedd,Montgomery,Wissahickon Creek,Trewellyn Creek,,U,U,Culverted,,,,,,,,WSTC011,,,,,,,, ,0,13.31640625,14.2307409561978
1303,"Wissahickon Creek, unnamed trib (C)",Philadelphia,,Wissahickon Creek,,,WSU_MS03,WSU_MS03,Culverted,,,,,,,,WS500,,,,,WSU_MS03,Mary Ellen McCarty,2014/04/30 00:00:00+00, ,0,54.0234375,54.1277044874422
1304,East Park Reservoir,Philadelphia,,Schuylkill River,,,SCH_EPR,SCH_EPR,Impoundment,,,Disconnected from Stream Network,,,,,S,,,,,SCH_EPR,,, ,0,268166.5234375,2119.74160663667
1305,East Park Reservoir,Philadelphia,,Schuylkill River,,,SCH_EPR,SCH_EPR,Impoundment,,,Disconnected from Stream Network,,,,,S,,,,,SCH_EPR,,, ,0,58985.25390625,981.678681352849
1306,Unnamed Impoundment,Philadelphia,,Schuylkill River,,,SCH_I08,SCH_I08,Impoundment,,,Disconnected from Stream Network,,,,,S,,,,,SCH_I08,,, ,0,5754.23046875,475.077544429228
1307,Meadow Lake,Philadelphia,,Schuylkill River,,,SCH_MDW2,SCH_MDW2,Impoundment,,,Connected to Stream Network,,,,,S,,,,,SCH_MDW2,Mary Ellen McCarty,2014/09/25 00:00:00+00, ,0,56366.11328125,1280.86999400597
1308,Unnamed Impoundment,Philadelphia,,Schuylkill River,,,SCH_I09,SCH_I09,Impoundment,,,Disconnected from Stream Network,,,,,S,,,,,SCH_I09,Mary Ellen McCarty,2014/09/25 00:00:00+00, ,0,576.51171875,119.579467705861
1309,Unnamed Trib,Philadelphia,,Schuylkill River,,,SCH_SB2,SCH_SB2,,,,,,,,,SC048,,,,,SCH_SB2,Mary Ellen McCarty,2014/09/25 00:00:00+00, ,0,14670.79296875,880.722911370359
1310,Sun Oil Pond,Philadelphia,,Schuylkill River,,,SCH_SUN2,SCH_SUN2,Impoundment,,,Disconnected from Stream Network,,,,,S,,,,,SCH_SUN2,Mary Ellen McCarty,2014/09/25 00:00:00+00, ,0,65242.2578125,1137.18325269543
1311,Unnamed Impoundment,Philadelphia,,Schuylkill River,,,SCH_I02,SCH_I02,Impoundment,,,Disconnected from Stream Network,,,,,S,,,,,SCH_I02,Mary Ellen McCarty,2011/01/13 00:00:00+00, ,0,26692.2734375,1110.67065574842
1312,Unnamed Impoundment,Philadelphia,,Schuylkill River,,,SCH_I02,SCH_I02,Impoundment,,,Disconnected from Stream Network,,,,,S,,,,,SCH_I02,Mary Ellen McCarty,2011/01/13 00:00:00+00, ,0,5051.44921875,283.535055628486
1313,Unnamed Impoundment,Philadelphia,,Schuylkill River,,,SCH_I02,SCH_I02,Impoundment,,,Disconnected from Stream Network,,,,,S,,,,,SCH_I02,Mary Ellen McCarty,2011/01/13 00:00:00+00, ,0,7906.37109375,367.4015658506
1314,Unnamed Impoundment,Philadelphia,,Schuylkill River,,,SCH_I10,SCH_I10,Impoundment,,,Disconnected from Stream Network,,,,,S,,,,,SCH_I10,,, ,0,12145.703125,448.302260090598
1315,Jenkintown Creek,Abington TWP,Montgomery,Tookany-Tacony Frankford Creek,,,,J4,,,,,,,,,TFJC110,,,,,,,, ,0,36890.22265625,925.282391476493
1316,Jenkintown Creek,Abington TWP,Montgomery,Tookany-Tacony Frankford Creek,,,,D2,,,,,,,,,TFJC110,,,,,,,, ,0,785.38671875,791.315484726226
1317,"Baeder Creek, unnamed trib",Abington TWP,Montgomery,Tookany-Tacony Frankford Creek,,,U,U,,Channelized,Both Banks Channelized,,,,,,TF1144,,,,,,,, ,0,621.48828125,524.587792878641
1318,Baeder Creek,Abington TWP,Montgomery,Tookany-Tacony Frankford Creek,,,,I4,,,,,,,,,TF1144,,,,,,,, ,0,632.41796875,325.830213261481
1319,Baeder Creek,Abington TWP,Montgomery,Tookany-Tacony Frankford Creek,,,,I4,Culverted,,,,,,,,TF1144,,,,,,,, ,0,83.99609375,43.9070221362785
1320,Baeder Creek,Abington TWP,Montgomery,Tookany-Tacony Frankford Creek,,,,I4,,,,,,,,,TF1144,,,,,,,, ,0,436.18359375,156.868019270674
1321,Baeder Creek,Abington TWP,Montgomery,Tookany-Tacony Frankford Creek,,,,I4,,Channelized,Left Bank Channelized,,,,,,TF1144,,,,,,,, ,0,264.703125,120.403163470421
1322,Baeder Creek,Abington TWP,Montgomery,Tookany-Tacony Frankford Creek,,,,I4,,,,,,,,,TF1144,,,,,,,, ,0,504.22265625,247.632273642119
1323,Baeder Creek,Abington TWP,Montgomery,Tookany-Tacony Frankford Creek,,,,I4,Culverted,,,,,,,,TF1144,,,,,,,, ,0,121.921875,69.8121529858005
1324,Baeder Creek,Abington TWP,Montgomery,Tookany-Tacony Frankford Creek,,,,I4,,,,,,,,,TF1144,,,,,,,, ,0,990.74609375,319.382307760597
1325,Baeder Creek,Abington TWP,Montgomery,Tookany-Tacony Frankford Creek,,,,I4,,Channelized,Both Banks Channelized,,,,,,TF1144,,,,,,,, ,0,112.64453125,59.1625052519725
1326,Baeder Creek,Abington TWP,Montgomery,Tookany-Tacony Frankford Creek,,,,I4,Bridged,,,,,,,,TF1144,,,,,,,, ,0,24.97265625,20.3030172520532
1327,Baeder Creek,Abington TWP,Montgomery,Tookany-Tacony Frankford Creek,,,,I6,,,,,,,,,TF1144,,,,,,,, ,0,2732.64453125,907.515598089284
1328,Baeder Creek,Abington TWP,Montgomery,Tookany-Tacony Frankford Creek,,,,I4,,,,,,,,,TF1144,,,,,,,, ,0,93.828125,44.8996510365393
1329,West Branch Baeder Creek,Abington TWP,Montgomery,Tookany-Tacony Frankford Creek,,,,K2,Culverted,,,,,,,,TF1144,,,,,,,, ,0,35.21875,48.3565572623506
1330,Oak Lane Reservoir,Philadelphia,,Tookany-Tacony Frankford Creek,,,PPU_OLR,PPU_OLR,Impoundment,,,Disconnected from Stream Network,,,,,TTF,,,,,PPU_OLR,,, ,0,42068.40234375,814.937008032725
1331,Oak Lane Reservoir,Philadelphia,,Tookany-Tacony Frankford Creek,,,PPU_OLR,PPU_OLR,Impoundment,,,Disconnected from Stream Network,,,,,TTF,,,,,PPU_OLR,,, ,0,41788.49609375,805.409510560309
1332,Brookwood Run,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,U,U,,,,,,,,,TF620,,,,,,,, ,0,1659.16796875,1048.92593394274
1333,"Tookany Creek, unnamed trib",Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,U,U,,,,,,,,,TF620,,,,,,,, ,0,4758.171875,2107.26967377469
1334,"Tookany Creek, unnamed trib",Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,U,U,,,,,,,,,TF1270,,,,,,,, ,0,106.6640625,94.199574206261
1335,"Tookany Creek, unnamed trib",Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,U,U,,,,,,,,,TF1270,,,,,,,, ,0,446.44140625,285.980552475023
1336,Tookany Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,MS2,,,,,,,,,TF1270,,,,,,,, ,0,2282.12109375,1287.8162296559
1337,"Darby Creek, unnamed trib",Tinicum Township,,Darby Creek,,,,,,,,,,,,,DR8194,,,,,,,, ,0,4829.2734375,1518.8738276292
1338,"Darby Creek, unnamed trib",Ridley TWP,,Darby Creek,,,,,,,,,,,,,DR8194,,,,,,,, ,0,5146.5625,1114.16300448179
1339,Tookany Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,MS4,,,,,,,,,TF1270,,,,,,,, ,0,289.60546875,206.371272894008
1340,Tookany Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,MS4,,,,,,,,,TF1270,,,,,,,, ,0,1007.09375,524.133927197849
1341,Tookany Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,MS6,,,,,,,,,TF1270,,,,,,,, ,0,586.953125,214.81706747349
1342,"Tookany Creek, unnamed trib",Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,U,U,,,,,,,,,TF1270,,,,,,,, ,0,977.37890625,614.070657114967
1343,Tookany Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,MS6,Culverted,,,,,,,,TF1270,,,,,,,, ,0,78.82421875,41.2858629628647
1344,Tookany Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,MS6,,Channelized,Both Banks Channelized,,,,,,TF1270,,,,,,,, ,0,165.4921875,84.9747834748662
1345,Tookany Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,MS8,,,,,,,,,TF1270,,,,,,,, ,0,2342.10546875,815.975465080725
1346,Tookany Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,MS8,,,,,,,,,TF1270,,,,,,,, ,0,231.65625,80.7423062953676
1347,Tookany Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,MS8,Culverted,,,,,,,,TF1270,,,,,,,, ,0,195.57421875,80.380901709891
1348,Tookany Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,MS10,,,,,,,,,TF1270,,,,,,,, ,0,2598.60546875,669.661072527383
1349,Tookany Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,MS12,,Channelized,All Sides Channelized,,,,,,TF1270,,,,,,,, ,0,1877.2109375,574.259505109579
1350,Tookany Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,MS12,,,,,,,,,TF1270,,,,,,,, ,0,380.83984375,117.330791552015
1351,Tookany Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,MS12,Culverted,,,,,,,,TF1270,,,,,,,, ,0,137.26171875,50.9969011422135
1352,Tookany Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,MS12,,Channelized,All Sides Channelized,,,,,,TF1270,,,,,,,, ,0,874.83984375,246.665164736766
1353,Tookany Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,MS12,Culverted,,,,,,,,TF1270,,,,,,,, ,0,801.1015625,195.027326102152
1354,Unnamed Quarry,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,U,U,Impoundment,,,Disconnected from Stream Network,,,,,TTF,,,,,,,, ,0,13792.140625,620.054494287687
1355,Shady Nook Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,L2,Culverted,,,,,,,,TF1270,,,,,,,, ,0,80.90234375,44.5804551631882
1356,"Southampton Creek, unnamed trib",Upper Moreland,Montgomery,Pennypack Creek,,,U,U,,,,,,,,,PPSH030,,,,,,,, ,0,411.49609375,320.377470350933
1357,"Southampton Creek, unnamed trib",Upper Moreland,Montgomery,Pennypack Creek,,,U,U,Culverted,,,,,,,,PPSH030,,,,,,,,C,0,73.7109375,74.0875464076474
1358,"Pennypack Creek, unnamed trib",Upper Moreland,Montgomery,Pennypack Creek,,,U,U,,,,,,,,,PP1500,,,,,,,, ,0,262.9140625,414.704600752724
1359,Shady Nook Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,L2,,Channelized,Right Bank Channelized,,,,,,TF1270,,,,,,,, ,0,196.796875,86.1508653299631
1360,Shady Nook Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,L2,,,,,,,,,TF1270,,,,,,,, ,0,515.82421875,273.353063986626
1361,Shady Nook Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,L4,,,,,,,,,TF1270,,,,,,,, ,0,488.96484375,333.293145363861
1362,Shady Nook Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,L4,Culverted,,,,,,,,TF1270,,,,,,,, ,0,42.1328125,35.9217761690141
1363,Shady Nook Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,L4,Culverted,,,,,,,,TF1270,,,,,,,, ,0,89.6875,52.6771943110678
1364,Shady Nook Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,L4,,Channelized,All Sides Channelized,,,,,,TF1270,,,,,,,, ,0,90.43359375,60.3481632746749
1365,Shady Nook Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,L4,,Channelized,Both Banks Channelized,,,,,,TF1270,,,,,,,, ,0,94.28125,66.2723666459685
1366,Shady Nook Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,L4,,Channelized,Right Bank Channelized,,,,,,TF1270,,,,,,,, ,0,129.50390625,77.6628789615546
1367,Shady Nook Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,L4,,Channelized,Right Bank Channelized,,,,,,TF1270,,,,,,,, ,0,296.421875,192.073709746756
1368,Shady Nook Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,L4,,Channelized,Right Bank Channelized,,,,,,TF1270,,,,,,,, ,0,39.62109375,31.3908353569076
1369,Tookany Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,MS14,Culverted,,,,,,,,TF1270,,,,,,,, ,0,131.27734375,48.9266725807455
1370,Tookany Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,MS14,,Channelized,All Sides Channelized,,,,,,TF1270,,,,,,,, ,0,86.640625,38.8881952202962
1371,Tookany Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,MS14,,Channelized,All Sides Channelized,,,,,,TF1270,,,,,,,, ,0,185.359375,62.2777980232235
1372,Tookany Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,MS14,,Channelized,All Sides Channelized,,,,,,TF1270,,,,,,,, ,0,412.3828125,154.681945769758
1373,Tookany Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,MS14,Culverted,,,,,,,,TF1270,,,,,,,, ,0,234.51953125,95.3318659437333
1374,Tookany Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,MS14,,Channelized,All Sides Channelized,,,,,,TF1144,,,,,,,, ,0,433.40625,154.995689109746
1375,Tookany Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,MS14,,Channelized,All Sides Channelized,,,,,,TF1144,,,,,,,, ,0,433.40625,154.995689109746
1376,Tookany Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,MS14,Culverted,,,,,,,,TF1144,,,,,,,, ,0,192.546875,80.5815393337128
1377,"Tookany Creek, unnamed trib",Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,U,U,,,,,,,,,TF1144,,,,,,,, ,0,318.85546875,271.526694241143
1378,"Tookany Creek, unnamed trib",Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,U,U,,Channelized,All Sides Channelized,,,,,,TF1144,,,,,,,, ,0,748.484375,244.215290251396
1379,Tookany Creek,Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,MS18,Culverted,,,,,,,,TF1144,,,,,,,, ,0,1924.60546875,375.855422976972
1380,"Rock Creek, unnamed trib",Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,M4,Culverted,,,,,,,,TFRC064,,,,,,,, ,0,268.23046875,99.2191038284878
1381,"Rock Creek, unnamed trib",Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,M4,,,,,,,,,TFRC064,,,,,,,, ,0,55.52734375,37.1194820413875
1382,"Rock Creek, unnamed trib",Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,M4,,,,,,,,,TFRC064,,,,,,,, ,0,592.828125,351.221752336147
1383,"Rock Creek, unnamed trib",Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,M4,,,,,,,,,TFRC064,,,,,,,, ,0,982.6015625,533.227153764376
1384,"Rock Creek, unnamed trib",Cheltenham Township,Montgomery,Tookany-Tacony Frankford Creek,,,,M2,Culverted,,,,,,,,TFRC064,,,,,,,, ,0,208.234375,77.0396737803428
